"Gene"	"logFC"	"AveExpr"
"Fgf17"	0.938784103126271	-3.40663904787536
"Zmynd11"	-0.124099555690052	7.98087251832346
"Sgpp2"	0.652259034502302	1.16311165119004
"Cml5"	0.813879379925672	1.10484382307592
"Gria4"	0.300306505637446	7.45961449682412
"Slk"	0.267549584982452	6.36773955096691
"Wnt8b"	0.860199356313093	-3.236692839516
"LOC500354"	0.713733462157808	-3.51322333498984
"Cdca5"	0.857704799280301	-0.848006513249804
"Usp40"	0.276984587018519	5.2129063896499
"Trpm2"	0.313076745465425	4.7074373955541
"Klhl29"	0.322155167154696	5.73645298108153
"Lyve1"	1.426699324476	1.08749314161519
"Il9r"	0.993870078987422	-3.31098795673731
"Tgfb1"	0.587584039912477	1.49151954957565
"Tg"	-0.603111297723652	0.458994324392107
"Gpr35"	-0.975353357761234	-1.93789719640991
"Kcnk3"	-0.656062767375214	1.28577474890147
"LOC308990"	1.07781526751492	-0.55821491229553
"Clec2dl1"	0.800614763778411	-2.14323188802515
"Nat8"	0.976052109759274	-2.39499506209186
"Prkch"	0.460129492329259	3.90125400476614
"Wbp11"	-0.718728302230492	0.255626619608365
"Phyhip"	-0.535334259092791	1.14478817906839
"Apba1"	0.23586421137613	8.0917146273637
"Xpo4"	0.28086408898693	5.4066946480846
"Cyld"	0.211835298378388	6.1339900132238
"Agpat3"	0.193270231179274	8.15372828121068
"Abhd5"	0.235393761457498	4.42556632245381
"Ccdc81"	0.979613740143748	-0.478260359058802
"Myc"	0.445136445702289	3.66978837431846
"Nppc"	-0.483953316618941	1.77268360762783
"Hes2"	1.253195297981	-2.42211481210704
"Rnf41"	-0.161660466158665	6.89970679337907
"Nxph1"	-0.240392851560372	6.2922830552585
"Slc35a4"	0.17528318456542	6.11989561030017
"Fam101b"	0.407192996234911	2.34260654184758
"Cnnm4"	-0.235996234284248	5.14422734848564
"Jak3"	0.407214930075804	2.64328987806381
"Gng2"	-0.198145729367203	9.22256049126424
"Slc7a9"	1.1070840738175	-2.88568245439279
"Wwox"	0.289182128899273	2.6527725753026
"Hiatl1"	0.227860131027044	5.6805882041749
"Abcc2"	-0.495110503348071	0.702175032759305
"LOC499643"	-1.06109776004097	-2.98455934049127
"Ptger4"	1.11703581901992	-1.47355599565237
"Ppm1d"	-0.231472660375085	4.52507501815734
"Cpd"	0.204070360026247	7.3050258378733
"Stat6"	0.497653715895645	3.51059102504781
"Nap1l3"	-0.214940535324076	6.20818268544198
"Nradd"	0.739894947338444	1.29105966859425
"RGD1359508"	0.407166762900132	1.40436088926161
"Ilf2"	-0.224022028694383	7.46671386748981
"Ercc8"	-0.160270116206432	6.28151962374828
"Osbpl5"	-0.239697111268781	5.5342136245756
"Znhit1"	-0.24581828588693	4.89535922443525
"Cldn9"	0.477275613320247	1.52468353657847
"Tmem104"	0.271453228689817	3.23277394964012
"Shisa2"	-0.4249271686272	2.08673921202363
"Naga"	0.31103344363634	5.40059363014009
"Cd82"	0.401280215768891	3.95180441464172
"Exosc8"	-0.340009491702757	3.24152540578102
"Ppme1"	-0.161723943584809	7.35000994857969
"Zfp772"	-0.222163607193937	4.59539591614835
"Slitrk2"	0.303330564999897	5.15810567521042
"Bsg"	0.199901606643212	9.32870793557827
"Vwa5b2"	0.356136531030889	6.18106246152499
"Casq1"	0.692214785099765	0.210253526843646
"Ybx1"	0.277195380181008	7.80968694829098
"LOC499240"	1.36565502017937	-2.5313187818568
"Lman1l"	-0.999308913114405	-1.57314476601476
"RGD1311739"	-0.209739215301883	5.46740959464088
"Syk"	0.368038060292066	2.99708683419175
"Yrdc"	-0.231304469638915	4.82982023756267
"Pqlc3"	0.583232985366964	1.37935805254554
"Kcnn3"	-0.305443568811207	4.68894937913341
"Mrpl53"	-0.964796313997232	-1.22129194430751
"Cep112"	0.342612543254238	3.28830773598232
"Cnga1"	0.7855385495225	-1.18965990565241
"Irak4"	0.411111814167338	2.27087305188012
"Spt1"	-0.818929989952108	-3.47415453186963
"Abcb6"	-0.173030846571858	6.78937227284967
"Qk"	0.296367849925794	6.51819676021213
"Zdhhc7"	-0.162159984962143	5.7898927932747
"Bloc1s6"	0.209069826544678	4.59873271619851
"Car9"	0.97628928683918	-2.08759485621342
"Ten1"	-0.255847769987198	3.5581380591418
"Hrc"	0.741326835509123	-0.400191178022016
"Kdelr2"	0.174118828746978	5.67912105560132
"Acat2"	-0.277038788014659	6.15407961010154
"Itgam"	0.478337147766738	2.79384142043729
"LOC100910996"	0.41126288360005	4.49569681390776
"LOC100910802"	0.383588525762885	2.31435419394202
"Iqgap3"	0.532498938848669	2.21762311804159
"Sec16b"	0.466064051162406	1.67642960910951
"Sox11"	-0.432560078463254	5.31305013809899
"Lcp2"	0.435031711494954	2.06788059998922
"Msi1"	0.347831496208041	3.8996877927244
"Cdk16"	0.138612373866947	8.23297927237341
"Trim41"	0.16874304458415	5.54599356289498
"Gdi1"	-0.158021853792841	10.2092332249612
"Rnf19b"	-0.261376069112197	5.26525398792098
"Tmtc3"	0.323566668516348	4.97893880107445
"RT1-CE3"	0.989134310133634	-1.27588992359684
"Kctd18"	0.233322315898242	4.56891005751184
"Steap2"	0.425683128446548	3.35688319170311
"Pnoc"	0.424533908921175	3.17714289772815
"Slc6a9"	-0.31184704844813	5.41905009367978
"Pam"	0.243899328616417	8.81680641831951
"LOC684871"	0.811560397715443	-3.23495797525993
"Tle1"	0.353773219473565	5.97485192424818
"Rhag"	0.979607732336067	-3.07206397677088
"Hpd"	0.866504459576618	-0.887674293202689
"Stx7"	-0.255480490255129	7.52345241303618
"Qsox2"	0.201099679444168	5.047831889692
"Acly"	-0.138628653227921	8.95568647847318
"Il17ra"	-0.214625022874865	4.59943718946344
"Dpp3"	-0.142484392461804	6.56781635964545
"Pbx4"	-0.378867926682393	2.58832978824019
"Etfa"	0.27439271440002	5.55354265826886
"Pcdh19"	0.443523958281755	6.11419453964696
"Hba1"	0.476451959230908	8.80677784670431
"Ggt5"	-0.539248059422951	1.07778537734297
"Tmem170a"	0.574518880195426	1.19146818697128
"Ppm1k"	0.180454327469413	5.69815889166442
"Calcb"	-0.859423712075649	-1.93037667456562
"Mirlet7c-1"	0.956114239823341	-0.691947246291558
"Rragd"	0.24172354709193	5.04652317297588
"Klra5"	0.675013685544266	-3.52254299342045
"Hba2"	0.47666337807794	8.81082582407903
"Clmn"	-0.416743592012294	4.01361526734754
"RGD1559904"	0.204083677994836	6.21906304979741
"Gabrp"	0.57219867173757	-3.69242853842468
"Usb1"	0.248221875742025	3.08616330742109
"Atxn7l3b"	-0.170449814077702	8.99484808527061
"Irf5"	0.312247092700156	2.67076960131077
"Slc41a3"	0.267765816029788	3.48392782994276
"LOC689959"	0.82482934173724	-0.146548628786903
"P2rx6"	1.0929747932508	0.0943504377428477
"Armcx2"	-0.178221548553802	7.65666272351688
"Plekhb2"	-0.152593040571497	8.78405815509804
"Sla2"	-1.15325952948791	-1.10440689689639
"Gss"	0.229131793402502	4.03435745581581
"Alox15"	0.569648393473121	3.82781628360305
"Kcnc1"	0.519031927300076	4.80898576942282
"Plac9"	0.797663261313931	1.57066386828852
"Slc7a1"	0.291387092953687	6.78253081378332
"Tceal7"	-0.532013209264339	1.33083129877537
"Myl3"	1.19978964461268	-1.46340187934971
"Ccdc130"	-0.226900801387393	4.36564401039068
"Tac3"	0.456272954255335	2.10927577871802
"Orc6"	-0.290370419976702	3.92851626849547
"Dll4"	0.542133771536134	1.48759607919171
"Fam134a"	-0.142998203992969	8.13228458370921
"Klhl1"	-1.57258121529794	-0.378699954908237
"Rnf182"	0.405293094124059	3.15686986995465
"Mx1"	1.05655888938667	0.227919041634279
"Triobp"	0.484840860752522	4.79002859579498
"Git1"	0.186602270216352	8.65411864047348
"Mrpl36"	-1.12662486048521	-1.86868827142127
"Carhsp1"	-0.317147431610761	5.46193650877034
"Rasgrp4"	1.0470340967907	-0.816544214992206
"Upk1a"	1.02064996487691	-2.86763316954011
"Slc25a5"	0.256676987297755	7.76068204292647
"Rasgrp3"	0.349747509625971	3.99856189181834
"RT1-M3-1"	0.385440181376642	2.62260217130154
"Cst9l"	0.822827750070259	-3.2177777303607
"Gpx2"	1.25357551182389	-0.591804986419659
"Extl3"	0.176517605722694	6.52235941704252
"Ccdc150"	0.967993873408603	-1.57193736956781
"Bub1b"	0.633743256432174	1.82102315743068
"Ammecr1l"	0.202073872034487	5.48657177823531
"Uhrf2"	-0.162461842906989	6.82030919780303
"Ctns"	0.203997459209895	3.31055452366695
"Gpr183"	0.869239732018706	-0.098335234949061
"Cyp3a9"	-0.631616559775413	-1.65448827202059
"Grxcr1"	-0.802283533453528	-0.46661573070785
"LOC100909970"	0.920592664505348	-3.24235799700639
"Pxdc1"	0.48814379497958	2.76419409269893
"H1f0"	-0.224883019425396	6.46219189788773
"Entpd2"	0.355758071357697	4.33090784255092
"Slc6a4"	1.15351367008646	-1.24165635839628
"Gng12"	0.317913982110686	3.00475177317977
"Mir101a"	-1.07659440215951	-1.76086166507264
"Hapln4"	0.823893129321893	2.5634569556509
"Atp5f1"	-0.583253742716414	1.78477945279968
"Atp6ap2"	-0.227973795695315	7.84624415858025
"Fank1"	-0.768471890780022	-0.258038658815818
"Clec1b"	0.930144916481517	-2.69121664274287
"Dhfr"	0.4274346408598	2.00699192646582
"Dlg3"	-0.153511576148502	7.71284104569569
"C1d"	-0.333937058226927	5.44293047462165
"Tmed1"	0.246938283855329	4.09364556521384
"Cryzl1"	-0.212031917818581	6.13865992738611
"Dfnb31"	-0.467110331531901	4.3073247119059
"Dbi"	0.448759199203167	7.56278989347161
"Hdgfrp3"	-0.216082324508709	7.52955916278552
"Ptk6"	0.924792059810761	-3.22910804534147
"Med31"	-0.286364160434095	3.97930936479294
"Bche"	0.274252152795487	2.27281516047463
"Aifm1"	0.168310125656205	4.92953350874279
"Duoxa1"	1.05206988209638	-1.88027312575267
"Parpbp"	0.753304982080985	-0.823912100288728
"Chrm5"	0.906088859999838	1.93787884621287
"Stk25"	-0.157800181239542	8.51626028436097
"Cdc42ep2"	-0.315503116286464	4.02552389719779
"Chi3l1"	0.578345388160731	2.48869655615138
"Tmem220"	1.05891879573215	-1.38452096294145
"Ehd4"	0.249706565687225	4.74373976013241
"Ly49s7"	0.560747191975818	-3.68657860850622
"Srsf12"	-0.229802805125805	4.16480359917384
"Stx4"	0.224200785431765	4.92340399412165
"Lgals8"	0.176420517079962	4.95260887089025
"Lax1"	-0.787056996723979	-0.758477615991859
"Ppp1ca"	-0.206801794703124	8.11897803114648
"Wwc2"	0.252722779368839	5.89781812479701
"Cyb561"	-0.175514101661901	5.95242890684364
"Chid1"	-0.758480481773176	0.14550415138972
"Hmg20a"	-0.138628864447823	6.65860633769119
"Aknad1"	0.899600689366256	-0.723393013005028
"Lrfn2"	-0.235890173704716	5.51334804691568
"Tmem136"	0.222128171170379	2.86353726205264
"Nup93"	0.33114687340252	5.59579481782812
"E2f3"	0.289604151882939	3.88367278292554
"Olfm4"	0.581476595835012	1.07280882347917
"Rnft2"	-0.146560767720319	7.45819136034553
"Mapkapk2"	0.169704528803779	5.88706719190011
"Man2b2"	0.237541745663294	5.09379055733781
"Cd164"	0.373462048288947	5.85685764004071
"Creb3l4"	0.792826619644517	-3.5340580808293
"Lag3"	0.874987804144946	-1.54780705424756
"St3gal4"	0.18776665895795	5.86475012980715
"Kirrel2"	0.527453147187579	1.34900063599435
"LOC100233176"	-0.183161101459725	7.07926750814327
"Cdh6"	0.391159838046453	5.00994090427505
"Rap1gap"	-0.177339915984374	8.11099675199837
"Disc1"	0.466601050456845	2.09201819284814
"Slc25a45"	0.641648868383808	-0.0012884365570029
"Itpripl1"	0.453042167519388	1.39356830924195
"Gemin2"	-0.24752297509377	3.70947630211257
"Zfp846"	-0.15846551243424	5.43206254802838
"Hapln1"	0.694115502285179	4.24440469350769
"Akna"	0.450554361508266	3.93127108760104
"Tceal1"	-0.328219727589336	5.14060004871965
"Nsun5"	-0.202879339999023	4.53054303632344
"Atf1"	0.285904980344841	3.97375911963157
"Cks2"	0.697183087885017	0.675785666848534
"Bhlhe40"	0.371993439937554	4.46807467989844
"Was"	0.406024723617325	0.885626504419874
"Nicn1"	-0.123501070469248	6.36547114986953
"Tes"	0.399877751747999	4.93260706139782
"Spag1"	0.568040043693424	2.07647029365435
"Ugt1a6"	0.446736086891345	2.42127327526684
"Adgrg2"	0.642423402205979	1.95332607054859
"Cenpf"	0.788625531498884	3.0334918545851
"Bex1"	-0.319841311513388	6.74826236971159
"Mrpl14"	-0.284477460766676	4.7777807590529
"Bcl2l11"	0.424660609249534	3.29995902001366
"Hnrnpab"	-0.592146232609091	1.87851005837445
"Dnajc6"	-0.190829781224163	9.02807895484187
"Srrm3"	-0.187656153348644	6.0011728621496
"Cfp"	0.371567092636537	3.43886024620981
"Stx6"	-0.108701337267451	6.85532568651802
"RT1-S3"	0.450331831118237	2.29106973086421
"Rxfp3"	-0.884600439988258	0.804956628819803
"Gchfr"	0.825725243903446	-0.0627644968576173
"Wdr47"	-0.19971347100029	8.47888346353538
"Map3k7"	0.477752350692006	0.990545513774534
"Hipk1"	0.262301020246499	7.50174980102514
"Stard6"	0.463221334728192	1.60319130151192
"Clspn"	0.463282164627639	3.30997212051196
"Mepe"	0.972275827506356	-0.0509780451543936
"Fgf22"	-0.57275473935148	0.507693234318455
"Lhx1"	1.68290155731803	-1.81114255548783
"Zar1"	0.993578319586924	-1.20852397068654
"Ptpn6"	0.396708438420947	3.1145110164449
"Zdhhc1"	0.225825646323649	4.44760056377016
"Arpp19"	-0.259623389083808	5.13911231524565
"Pygo2"	-0.152575085125001	6.10224108744068
"Stx12"	-0.172649924231533	7.85517276351295
"Xkr4"	-0.28118043938062	6.96654730661736
"Ttll9"	0.741403381970413	1.92414774605059
"Denr"	-0.206989326113762	5.36238642896527
"N4bp3"	-1.07193254076671	-2.26012616456904
"Rrlt"	0.88803993420572	-3.15481292812016
"Dpf3"	0.570613058721297	1.99966336694427
"Maob"	0.463280757289892	4.80579694210807
"Hook3"	0.247652085052732	5.90702273574942
"Cep57"	-0.222120230405624	5.28615506849777
"Ints7"	-0.1577127999546	5.79278089893246
"Qser1"	0.381364547144282	5.19242740887188
"Zfp775"	0.243781595438625	4.15644989637936
"Dnaaf5"	0.321400701475336	3.68691404375792
"Fcgbpl1"	0.853643416480842	-1.89350096722805
"Lrrc24"	-0.225294105279737	5.1099200834575
"Nqo2"	0.802200849459307	1.4094100183927
"Entpd5"	0.284202697504714	4.08235985686906
"Cntd1"	0.797052228236706	-0.761006785543524
"Arsb"	0.140464063787524	6.41407096837604
"Cdh8"	0.353880066856773	7.4414560089087
"Pla2g3"	1.093395461883	1.08859707218425
"Wdfy2"	0.236251972960369	5.13175929170588
"Hdc"	1.64043929761601	-1.75337197934
"Lnpep"	0.365887000528406	5.73044995486953
"Zdhhc18"	0.228714440646577	4.40397746185056
"B3gnt8"	1.08298525354894	-1.92632508965131
"Cfap20"	-0.252315935055911	5.80986889203595
"Bard1"	0.530070887292449	1.30517048699064
"Ccdc91"	0.218303229648449	5.37801487768642
"Babam1"	-0.159304096284247	5.95502100285404
"Slc25a22"	-0.506024439375287	1.45767315391197
"Ehhadh"	0.540635861148345	0.937172608345123
"Mcl1"	0.173838736565618	5.39637823749062
"Sit1"	0.617570793250565	-3.5340580808293
"Psmd3"	-0.150555342914195	7.18455103647656
"Cdk1"	0.759411926947661	2.018660505277
"Micb"	0.617562757819455	1.02759595199256
"Pdia5"	0.396924187619015	2.22848536278368
"Sgsm3"	-0.154496628388908	6.78626171946576
"Kat5"	-0.132269171555557	6.20462783535268
"Emb"	0.317705613988029	2.8055944456801
"Grin2c"	0.761767445691928	4.45802132099906
"Ociad1"	-0.150530362626821	7.18168012775855
"Ercc1"	-0.236864469867098	4.75845734384141
"Grem1"	-0.465582947063304	3.20361530284869
"Rad1"	-0.288441808904876	3.20537877986924
"Mettl7a"	0.315846109153713	4.39207866799591
"Igf2r"	0.343006925667318	6.88835705999568
"Zfp703"	0.531405333827573	3.52036763494625
"Psme1"	0.346108631757025	5.71303628410728
"Tmem55b"	-0.18209174043972	5.94751046043268
"Tmem206"	-0.199068212050077	4.41903266500188
"RGD1309676"	0.260455178251273	5.72176884828647
"Skiv2l"	0.186976461382984	6.07551025916694
"Zfp385d"	0.432010921632913	2.91602377100377
"Eif4g2"	0.156956685214076	9.65941340785085
"Mir337"	1.18103325634934	-2.30801684444191
"Nme6"	0.385059359044143	2.33405041709337
"Dok1"	0.465498798879008	0.779648763157661
"Pomc"	0.467300092958984	1.45275214616766
"Camkk2"	0.275486939922944	6.78776007892748
"Atg7"	-0.164217064769546	4.53495683222082
"Arl2"	-0.239997013504627	5.42555931447652
"Rpe65"	0.75918232268184	-0.377679173413756
"Fam69a"	-0.195878442943455	5.96749401462479
"Slc25a25"	0.16720258708726	6.28201640688632
"Spi1"	0.427211623480899	1.35266777016732
"Nrm"	0.414815701102839	1.21446499958854
"Mtss1l"	0.410225409466425	7.49276201854469
"Itgb8"	0.373872269876284	5.18927835483053
"Patz1"	0.186386379141163	5.51873662781125
"Krt33b"	1.05024041169301	-2.24786212731258
"Ahsa2"	0.249599512859367	5.5686112776648
"Upp1"	0.580941239298076	1.18057377733887
"Tacstd2"	-0.883013198563025	-1.35364560242944
"Slc50a1"	0.277578252515256	2.68898291901063
"Mir345"	1.01373955468702	-1.75044809723368
"Aip"	-0.204327394466721	5.26340501819613
"Slit3"	0.469190468989847	5.86440489937822
"Cacng5"	-0.461027064969529	2.08438647664936
"Shank3"	0.317663439196659	7.79324100566689
"Fgd2"	0.369923959378813	2.27831658763978
"Rhno1"	-0.235405288489339	3.55855590787523
"Dmrt3"	0.889634009444869	-2.25118708271515
"Tank"	-0.331036568768505	4.23122958282815
"Zmynd15"	0.945622192882475	-0.566141188134892
"Tor1a"	-0.181137910346608	5.07934820188034
"Xirp2"	-1.01638069348233	-1.99368928374875
"Hsd17b13"	-0.585957878514405	1.23999277877302
"Rtkn2"	-0.362000144382067	2.65024134448097
"Cgrrf1"	0.305131068197275	3.9409120824912
"Ruvbl1"	-0.222380208733275	6.01261778177057
"Zer1"	-0.201033971839562	7.97091649935862
"Echdc3"	0.992423033519256	-1.28587502762165
"Mir702"	0.386987582028238	1.72970466629883
"Chrdl2"	0.743958290167385	-3.43499792453422
"Uck1"	-0.200927116467311	6.01588286709693
"Slc44a5"	-0.451253497394777	3.07233045250553
"Acot11"	0.467752471884017	1.42048002369185
"Plcxd2"	0.367930071020726	8.00388411226939
"Casp2"	-0.247919682713543	5.01412432399065
"Pkn2"	0.197829655448491	5.87013329024062
"Fsd1"	-0.21016472461736	5.1450439002687
"Meis3"	-0.222693988627608	5.05858961822412
"Ndufaf7"	-0.215947165970843	5.53858285510429
"Zfp9"	-0.286657968432948	5.19211131442677
"Tti2"	-0.154977582809842	4.5972949216459
"Fam13a"	0.333600255956787	3.17999371230155
"Ccdc28a"	-0.276667513661155	2.93320153748709
"Nckap1l"	0.335281847905188	3.86168473809692
"Fcer1a"	0.832227925755936	-3.29594692971642
"Gabrb1"	-0.306705479838773	5.66593269047342
"Fbxl22"	0.911202022705238	-1.09426369377735
"RGD1311648"	-0.150366849464286	5.89573917700337
"Cog1"	-0.178524565165275	5.95153721428121
"Ctxn3"	0.939688415423708	0.058858761100362
"Mir126"	0.998990339591146	-1.88042044713774
"Mr1"	0.969313671145068	-0.415477241913116
"LOC689574"	0.29153266036711	3.64205064914533
"Got1l1"	0.761840879756417	-3.50569920417043
"Exoc6"	-0.186999115354585	5.91522597321456
"Zbtb33"	-0.942348700717777	-1.16031779646309
"Tdrd1"	0.579606563907324	0.0554407702083961
"Tcp11"	1.00987273260353	-1.72788798434613
"Adcy3"	-0.233344380642951	6.02281890728157
"Ccdc114"	1.00587982780678	0.0170584875120262
"Sorl1"	0.409589536630405	6.93301059239332
"Mfrp"	0.766204582275108	-3.06540888590491
"Polr2c"	-0.189801571057415	5.76848935033131
"Dnajc5"	-0.138032241858011	7.48678129407654
"Sertad3"	0.447641888453724	1.20940279264286
"Tll2"	-0.942658955316122	-0.41079916151526
"Krt18"	0.95726896233012	0.15839054031812
"Prkcd"	0.410186833876374	5.16041883818576
"Fras1"	-0.587601144565979	6.19746569052304
"Gprasp1"	-0.229114153984367	9.56758614364419
"RGD1309808"	0.859551853208599	-3.18437408473087
"Arpc5"	-0.228503873582595	7.3481727806607
"Sult2b1"	-0.386325328863849	2.84708175307778
"Kin"	-0.24512554380799	3.75465738923233
"Rcbtb2"	0.189949033243836	4.87093428009085
"Dap3"	-0.143788128291375	5.65792380578998
"Ttc12"	0.681963482670242	1.55058066991612
"Notum"	0.349691084175357	2.41064959503368
"Plekhd1"	0.42317989036387	2.6848288864197
"Psat1"	0.254034209642004	6.64515561403543
"Gp9"	0.737112175668586	-3.58185329472076
"Hrh3"	-0.463422970391869	5.75975468282167
"Cnksr3"	0.372463447082645	3.54887110007128
"Cd28"	1.02493062805523	-1.79351921317028
"Nrf1"	0.193446458917306	4.37112997551919
"Ipmk"	-0.169682606622407	6.09529641539315
"Spag4"	-0.937002425813345	-2.75622074462511
"Tmem18"	0.195425784284223	4.6550919779873
"Nov"	-0.628875613411353	7.79820935636326
"Vav2"	0.326162404855269	5.34637081454227
"Pcgf1"	-0.995017337958874	-2.08351645300069
"Lsg1"	-0.170045714487951	5.11552005459299
"Ghrl"	0.547086824345895	-3.68091345101583
"Usp2"	0.270800884281503	4.48970877208063
"Nfasc"	-0.386626831655502	7.94785625200098
"Clp1"	-0.234219869896033	3.98168670172538
"Gimap6"	0.362764768698256	1.53621888441783
"Gata6"	0.862664491079028	-3.3394074967513
"Gng8"	-0.717791165081507	-0.00931371851208081
"Stambp"	-0.181919565865223	4.75621490095092
"Zp2"	-0.742384148719271	-2.92781251079386
"Ninj1"	-0.253490940760843	4.82892087056859
"Ldb3"	0.56449536170501	0.599198831116953
"Mat2b"	-0.256019784225615	6.53225844482647
"Myo1e"	0.382253754045542	4.00354644507518
"Ccdc112"	-0.304054429823697	3.82056542931058
"Hexim1"	0.198284409576805	5.12702971357687
"Rnf219"	-0.16623213027724	4.79509210044783
"Spef2"	1.2447598541081	-0.276448288317413
"Asb14"	-0.725479313990783	0.200456945392858
"Mtmr1"	-0.119910348822311	6.11757910605048
"Uap1"	-0.173092307325615	5.47049132716099
"Stradb"	-0.173130134888656	6.25329546753775
"Napa"	-0.154605120988888	7.1675973942131
"Dpys"	-0.959601007969123	-1.81624050648695
"Tk1"	0.283188452153284	3.40414001242965
"Cep41"	-0.382776358615938	3.36537809178684
"Maml3"	0.498388992796901	2.95790978588724
"Col4a3"	0.588104421505932	1.41802406455373
"RGD1307235"	-0.14743245812689	7.44372550628018
"Kif2c"	0.566711982447104	1.44826608735677
"Tm9sf4"	0.141029011883922	6.56773543641765
"Lysmd2"	-0.242093189829709	4.76969269724579
"Dnajc21"	0.311102571871794	3.39703410855301
"Atp6v1e1"	-0.249560163299365	8.5916388622197
"LOC361635"	0.135677946432969	6.17696178926293
"Ppip5k1"	-0.307763830822923	5.56894782820643
"Akap2"	0.222023529885235	6.53473830555934
"Stk38l"	0.22214503609239	4.5122994722139
"Cox6a2"	-0.85470804391148	0.273150126012397
"Casp9"	0.18117243283016	4.88131650362389
"Gmeb1"	0.170082348084716	4.53040902760958
"Scube1"	-0.722854404467182	4.87554584019785
"Nsun6"	-0.250002475344481	3.74990332439886
"Cd2"	0.894559542892401	-2.34681797199509
"Prr3"	-0.144715472967739	5.71771439112916
"Eml2"	-0.180381821801304	6.87220471903671
"Susd2"	-0.400302510152953	2.98581721347611
"RT1-T24-1"	0.719701343425992	0.277860269049311
"Clca1"	-0.726064430000022	-1.95003992624747
"Fignl1"	0.539204000568876	0.450809934614411
"Ttr"	1.52612594418462	-0.355404696152171
"Caskin2"	0.321330595255813	5.08791720228493
"Nat2"	0.696186648285372	-0.573989260517822
"Syce3"	-0.74961280508885	-3.19867784877731
"Il1rl1"	0.672470211168671	0.517408972097752
"S100a13"	0.361436976401327	4.01124159805698
"Spic"	0.875582507246582	-3.27297296599862
"Cdyl"	0.285636508986008	5.07179894971976
"Comp"	1.27624000749855	-2.16908513669563
"Nat1"	0.502112487857771	1.31946409564556
"Psmc3"	-0.149469900750195	6.60394086213595
"Atp6v0c"	-0.171857115160649	8.79467178988031
"Runx3"	0.605320436478524	-3.62379857869376
"Fam64a"	0.617709230096648	1.4067996175674
"Cox17"	-0.255420937979222	4.59694507998998
"Inpp1"	-0.224790248518499	4.34739176834576
"Gsap"	0.559811512015034	1.65747258637368
"Cyp26a1"	0.731467080812239	-0.856504398697076
"Dusp16"	0.400642923421317	2.36340841589052
"Unc45b"	-0.807191751551549	-1.85382030334899
"Catsperd"	0.474080828750905	0.394208067110751
"Hist1h1t"	1.0480490466691	-2.19359911171887
"Sirt5"	-0.143286351058323	6.91160955495759
"Batf"	0.828872596243566	-2.88047786162457
"Rlim"	-0.739024455077041	-0.248288144942446
"Kif11"	0.503231712252391	2.74847710122597
"Shc2"	-0.34906945076652	6.07895865334171
"Nob1"	-0.181003972658934	5.36772769642718
"Cpa3"	2.26553174753531	-1.37657118396824
"Il7r"	0.560157907888608	1.02147006196088
"Mir145"	1.05869357698874	-2.45090116428113
"Zbtb37"	0.24707524334436	3.74950137450859
"Pycard"	0.598167613512789	0.894247904106728
"Cma1"	2.28256590039598	-1.55762307255658
"Trim66"	0.361997697263046	3.12564608783461
"Sppl2a"	0.268121967615021	4.93432406634709
"Agbl4"	-0.666104033963671	0.206162717225304
"Clca5"	0.809216623469004	-3.52647328665476
"Gnb2"	-0.174818283947759	8.4882713684159
"Lyst"	0.337022986302183	6.57570576725276
"Rbak"	-0.209048631738902	4.52104338281909
"Nnat"	0.443366362768364	9.8826200450798
"Mettl4"	0.528476218842783	1.12701844618202
"Adcy6"	0.206142491242951	6.35029420364332
"Zfp710"	0.209248641989112	4.22945077781818
"Serp1"	0.295103441976437	6.51560647004168
"Nos1ap"	-0.462332432697476	4.22461310801499
"Trhde"	-0.392337887972724	5.1836955383935
"Ccl4"	0.755195310185146	-3.4839347550224
"Fbxo4"	0.327839893383446	1.63268173363558
"Gstz1"	0.20073512219407	5.49686438137716
"Clec2e"	0.95991069200524	-2.75952593145769
"Mesp2"	-0.476217545702744	0.518301752091843
"Acsl4"	-0.193401892607729	7.78994996410982
"Trim65"	0.351159450638075	2.81541176866546
"Pcdhga9"	0.185134376628804	8.48143311431918
"Pigz"	-0.786285840638189	-0.309298073635263
"Zbtb8b"	-0.266067597364011	3.6255418806232
"Lrrn4cl"	0.741587266520889	-0.411523516012834
"Cited2"	-0.253919169192085	4.8509453456949
"Optn"	0.200444594998436	6.66727637033558
"RGD1311458"	0.289939702325871	2.11937630840179
"Pgam5"	-0.159878129043933	6.23215374431679
"Tubg2"	-0.191676774487473	4.61350716635851
"Nudt3"	0.162946501721789	7.50818972580141
"Hmox2"	-0.195679808318472	6.36336442591124
"Lrrc28"	-0.191791046793487	5.20250705477098
"LOC100909539"	0.664523656948949	1.52231752364664
"Fubp3"	0.228298862444398	5.35730699954127
"Thsd7a"	0.489413303667914	6.39841886119443
"Hnrnpa2b1"	0.305122482928455	6.9902655473101
"Pbdc1"	-0.255582035636042	4.98731114621739
"Hspa2"	0.446822744070272	4.14329099925211
"Ttbk1"	0.294726882320471	6.54713358840433
"Clip4"	0.168988627425782	4.84454981859425
"F2rl3"	0.875800871874375	-1.20301008427257
"Acox2"	1.09607771760394	-2.09448391590916
"Clec4d"	0.517487763078626	-3.71719357749844
"Src"	0.208266890595723	6.62440381579527
"Otos"	-0.772428876391531	-0.38482922309171
"Pcdhgb8"	0.18512926978305	8.48705271712548
"Ift43"	-0.284894274295974	2.92056855179899
